         *     0.000     0.000     0.000     1.000     0.000     0.000    -0.052    -1.225     0.052    -0.644     1.427    -0.208    -0.479    -0.454    -0.549     0.516    -0.403    -0.216    -0.104    -0.276    -0.198    -0.330     0.000     0.000     0.002     0.000     0.002     0.000     0.001     0.000     0.995     0.000     5.000     1.000     9.000 0
         *     2.000     0.000     0.000     1.000     0.000     1.000     0.793     0.449    -0.793    -0.946    -0.204    -0.436    -0.328    -0.142     1.901    -0.579    -0.728    -0.447    -0.782    -0.131     0.556    -0.197     0.000     0.000     0.001     0.000     0.005     0.000     0.094     0.000     0.901     0.000     5.000     1.000     9.000 0
         *     0.000     0.000     0.000     1.000     0.000     0.000    -1.179    -0.109     1.179     1.298    -0.245    -0.357    -0.573    -0.494     0.020     0.015    -0.264    -0.195    -0.008    -0.309    -0.349    -0.386     0.000     0.000     0.002     0.000     0.002     0.000     0.000     0.000     0.996     0.000     5.000     1.000     9.000 0
         *     0.000     0.000     0.000     1.000     0.000     0.000    -0.052     0.449     0.052    -0.644    -0.301    -0.219    -0.415    -0.230    -0.633    -0.784    -0.359    -0.304    -0.120    -0.270     0.280    -0.302     0.000     0.000     0.001     0.000     0.003     0.000     0.001     0.000     0.996     0.000     5.000     1.000     9.000 0
         *     2.000     0.000     0.000     1.000     0.000     0.000    -0.616     1.007     0.616     0.107    -1.081     0.619    -0.485    -0.239    -0.373     1.656    -0.438    -0.394     0.236    -0.402    -0.747    -0.639     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.997     0.000     5.000     1.000     9.000 0
         *     0.000     0.000     0.000     1.000     0.000     0.000     2.624     0.449    -2.624     1.797    -0.857    -1.060    -0.212    -0.106    -0.757    -0.649    -0.064    -0.280    -0.216    -0.162     0.289    -0.177     0.000     0.000     0.000     0.000     0.000     0.000     0.999     0.000     0.001     0.000     4.000     1.000     7.000 0
         *     1.000     0.000     0.000     0.000     0.000     0.000    -0.052     1.007     0.052    -0.644    -0.877     0.499     2.282    -0.148    -0.179    -0.923    -0.431    -0.346    -0.164    -0.240    -2.113    -1.179     0.000     0.000     0.128     0.000     0.006     0.000     0.001     0.000     0.865     0.000     5.000     1.000     9.000 0
         *     1.000     0.000     0.000     1.000     0.000     0.000    -1.038    -0.667     1.038     0.959     0.420    -0.376    -0.574    -0.541    -0.050     0.421    -0.300    -0.183    -0.022    -0.308    -0.449    -0.390     0.000     0.000     0.005     0.000     0.003     0.000     0.000     0.000     0.993     0.000     5.000     1.000     9.000 0
         *     1.000     0.000     0.000     1.000     0.000     0.000     2.342     1.007    -2.342     1.072    -1.256    -0.232    -0.224    -0.023    -0.849     1.678    -0.249    -0.436     0.076    -0.297    -0.517    -0.505     0.000     0.000     0.000     0.000     0.000     0.000     0.997     0.000     0.003     0.000     4.000     1.000     7.000 0
         *     0.000     0.000     0.000     1.000     0.000     0.000    -0.052    -0.109     0.052    -0.644     0.275    -0.576    -0.425    -0.305    -0.612    -0.146    -0.375    -0.301    -0.140    -0.287     0.032    -0.341     0.000     0.000     0.001     0.000     0.003     0.000     0.001     0.000     0.996     0.000     5.000     1.000     9.000 0
         *     2.000     0.000     0.000     0.000     1.000     0.000     0.793    -0.667    -0.793    -0.946     0.948    -0.789     2.338     3.297    -1.001     0.152    -0.293    -0.523    -0.457    -0.341    -0.064     0.020     0.000     0.000     0.978     0.000     0.000     0.000     0.014     0.000     0.008     0.000     2.000     1.000     3.000 0
         *     0.000     0.000     0.000     1.000     0.000     0.000    -0.193    -0.109     0.193    -0.498     0.234    -0.544    -0.441    -0.324    -0.552    -0.133    -0.369    -0.292    -0.126    -0.290    -0.003    -0.347     0.000     0.000     0.001     0.000     0.002     0.000     0.000     0.000     0.996     0.000     5.000     1.000     9.000 0
         *     2.000     0.000     0.000     1.000     0.000     0.000     0.089    -0.109    -0.089    -0.764     0.309    -0.609    -0.409    -0.287    -0.667    -0.157    -0.379    -0.310    -0.152    -0.283     0.064    -0.335     0.000     0.000     0.001     0.000     0.002     0.000     0.001     0.000     0.996     0.000     5.000     1.000     9.000 0
         *     1.000     0.000     0.000     1.000     0.000     0.000    -0.052     0.449     0.052    -0.644    -0.301    -0.219    -0.415    -0.230    -0.633    -0.784    -0.359    -0.304    -0.120    -0.270     0.280    -0.302     0.000     0.000     0.002     0.000     0.004     0.000     0.001     0.000     0.994     0.000     5.000     1.000     9.000 0
         *     1.000     0.000     0.000     1.000     0.000     0.000    -1.038     0.449     1.038     0.959    -0.731    -0.023    -0.543    -0.391    -0.099    -0.649    -0.270    -0.215    -0.008    -0.290    -0.042    -0.342     0.000     0.000     0.003     0.000     0.003     0.000     0.000     0.000     0.994     0.000     5.000     1.000     9.000 0
         *     2.000     0.000     0.000     1.000     0.000     0.000    -0.897     0.449     0.897     0.648    -0.649    -0.047    -0.523    -0.364    -0.191    -0.675    -0.289    -0.231    -0.026    -0.287     0.015    -0.336     0.000     0.000     0.001     0.000     0.002     0.000     0.000     0.000     0.997     0.000     5.000     1.000     9.000 0
         *     0.000     0.000     0.000     1.000     0.000     0.000     2.483    -0.667    -2.483     1.421     0.387    -1.358    -0.249    -0.251    -0.751     0.397    -0.130    -0.259    -0.233    -0.189    -0.087    -0.233     0.000     0.000     0.000     0.000     0.000     0.000     0.999     0.000     0.001     0.000     4.000     1.000     7.000 0
         *     2.000     0.000     0.000     1.000     0.000     0.000     0.229     1.565    -0.229    -0.855    -1.392     1.510    -0.397    -0.045    -0.756     0.526    -0.463    -0.405     0.223    -0.335    -0.100    -0.505     0.000     0.000     0.000     0.000     0.003     0.000     0.001     0.000     0.996     0.000     5.000     1.000     9.000 0
         *     1.000     0.000     0.000     1.000     0.000     0.000    -1.179    -0.667     1.179     1.298     0.331    -0.353    -0.595    -0.569     0.048     0.449    -0.279    -0.166    -0.003    -0.310    -0.508    -0.396     0.000     0.000     0.005     0.000     0.003     0.000     0.000     0.000     0.992     0.000     5.000     1.000     9.000 0
         *     0.000     0.000     0.000     1.000     0.000     0.000     0.652     0.449    -0.652    -0.965    -0.203    -0.396    -0.341    -0.153    -0.854    -0.819    -0.358    -0.336    -0.175    -0.249     0.404    -0.272     0.000     0.000     0.001     0.000     0.003     0.000     0.026     0.000     0.970     0.000     5.000     1.000     9.000 0
         *     0.000     1.000     0.000     1.000     0.000     1.000     0.089    -0.109    -0.089    -0.764     0.309    -0.609    -0.409    -0.287     2.115     0.083    -0.372     0.339    -1.344    -0.462     2.823    -2.190     0.000     0.000     0.013     0.000     0.345     0.000     0.005     0.000     0.637     0.000     5.000     1.000     9.000 0
         *     2.000     2.000     0.000     1.000     0.000     0.000    -0.756    -0.667     0.756     0.364     0.578    -0.426    -0.535    -0.488    -0.230     0.373     0.816     1.647    -1.702    -1.080     0.973    -2.021     0.000     0.000     0.008     0.000     0.170     0.000     0.000     0.000     0.822     0.000     5.000     1.000     9.000 0
         *     1.000     1.000     1.000     0.000     1.000     0.000    -1.179    -0.667     1.179     1.298     0.331    -0.353     2.103     3.019    -0.120     0.350    -0.106    -0.205    -0.362    -0.403     2.625     1.541     0.000     0.000     0.995     0.000     0.005     0.000     0.000     0.000     0.000     0.000     2.000     1.000     3.000 0
         *     0.000     1.000     1.000     1.000     0.000     0.000    -0.756     1.007     0.756     0.364    -1.149     0.645    -0.504    -0.263    -0.291     1.678    -0.235     0.006     0.034    -0.436     2.178     0.949     0.000     0.000     0.001     0.000     0.949     0.000     0.000     0.000     0.050     0.000     3.000     1.000     5.000 0
         *     1.000     1.000     1.000     1.000     0.000     0.000    -1.038     0.449     1.038     0.959    -0.731    -0.023    -0.543    -0.391    -0.099    -0.649    -0.107     0.122    -0.165    -0.267     2.973     1.215     0.000     0.000     0.002     0.000     0.952     0.000     0.000     0.000     0.046     0.000     3.000     1.000     5.000 0
         *     0.000     1.000     1.000     1.000     0.000     1.000     0.229     1.007    -0.229    -0.855    -0.817     0.432    -0.384    -0.120     2.032     1.812    -0.163     0.707    -1.332    -0.541     1.585     1.157     0.000     0.000     0.000     0.000     0.976     0.000     0.000     0.000     0.024     0.000     3.000     1.000     5.000 0
         *     2.000     1.000     1.000     0.000     0.000     0.000    -0.616     1.007     0.616     0.107    -1.081     0.619     2.212    -0.232     0.095    -0.858     0.302     0.969    -0.991    -0.525    -0.303     0.490     0.000     0.000     0.040     0.000     0.923     0.000     0.000     0.000     0.038     0.000     3.000     1.000     5.000 0
         *     2.000     1.000     1.000     1.000     0.000     0.000     0.229     1.007    -0.229    -0.855    -0.817     0.432    -0.384    -0.120    -0.750     1.572    -0.076     0.342    -0.308    -0.442     1.973     0.968     0.000     0.000     0.000     0.000     0.942     0.000     0.000     0.000     0.058     0.000     3.000     1.000     5.000 0
         *     1.000     0.000     1.000     1.000     0.000     0.000    -0.756     1.007     0.756     0.364    -1.149     0.645    -0.504    -0.263    -0.291     1.678    -0.423    -0.381     0.427    -0.144    -0.884     2.832     0.000     0.000     0.002     0.000     0.196     0.000     0.000     0.000     0.802     0.000     5.000     1.000     9.000 0
         *     2.000     0.000     1.000     1.000     0.000     0.000    -0.897    -0.109     0.897     0.648    -0.073    -0.404    -0.533    -0.439    -0.170    -0.037    -0.305    -0.228     0.131    -0.038    -0.322     3.097     0.000     0.000     0.002     0.000     0.103     0.000     0.000     0.000     0.896     0.000     5.000     1.000     9.000 0
         *     1.000     2.000     1.000     1.000     0.000     0.000    -0.334     1.007     0.334    -0.324    -0.965     0.561    -0.449    -0.195    -0.520     1.620     0.582     1.318    -1.069    -0.768     0.704     1.102     0.000     0.000     0.000     0.000     0.969     0.000     0.000     0.000     0.030     0.000     3.000     1.000     5.000 0
         *     2.000     0.000     1.000     1.000     0.000     0.000     0.511     2.123    -0.511    -0.956    -1.936     2.877    -0.391     0.061    -0.837    -0.736    -0.439    -0.341     0.611     0.196     0.306     2.952     0.000     0.000     0.000     0.000     0.188     0.000     0.001     0.000     0.810     0.000     5.000     1.000     9.000 0
         *     2.000     0.000     1.000     1.000     0.000     0.000    -1.038    -0.109     1.038     0.959    -0.156    -0.380    -0.553    -0.466    -0.078    -0.012    -0.286    -0.212     0.340     0.230    -0.469     2.872     0.000     0.000     0.002     0.000     0.102     0.000     0.000     0.000     0.896     0.000     5.000     1.000     9.000 0
         *     2.000     0.000     1.000     1.000     0.000     0.000    -0.897    -0.667     0.897     0.648     0.503    -0.400    -0.554    -0.514    -0.143     0.396    -0.320    -0.199     0.327     0.231    -0.572     2.868     0.000     0.000     0.002     0.000     0.092     0.000     0.000     0.000     0.906     0.000     5.000     1.000     9.000 0
         *     0.000     2.000     1.000     0.000     0.000     1.000     0.229     1.565    -0.229    -0.855    -1.392     1.510     2.301    -0.038     2.494    -1.748     0.982     1.929    -2.690    -0.573    -1.175     0.795     0.000     0.000     0.007     0.000     0.982     0.000     0.000     0.000     0.011     0.000     3.000     1.000     5.000 0
         *     1.000     1.000     1.000     0.000     0.000     0.000    -1.038     0.449     1.038     0.959    -0.731    -0.023     2.155    -0.384     0.369    -3.164     0.471     1.150    -0.966    -0.032     0.272     0.479     0.000     0.000     0.153     0.000     0.822     0.000     0.000     0.000     0.024     0.000     3.000     1.000     5.000 0
         *     1.000     0.000     1.000     1.000     0.000     1.000     0.229    -0.667    -0.229    -0.855     0.911    -0.639    -0.415    -0.345     2.094     0.508    -0.772    -0.396    -0.327     0.455    -0.138     2.912     0.000     0.000     0.006     0.000     0.275     0.000     0.004     0.000     0.715     0.000     5.000     1.000     9.000 0
         *     0.000     2.000     1.000     1.000     0.000     0.000    -0.475     1.007     0.475    -0.122    -1.019     0.591    -0.467    -0.216    -0.449     1.637     0.612     1.352    -0.878    -0.502     0.539     0.875     0.000     0.000     0.000     0.000     0.961     0.000     0.000     0.000     0.039     0.000     3.000     1.000     5.000 0
         *     2.000     0.000     1.000     1.000     0.000     1.000    -0.334    -0.109     0.334    -0.324     0.187    -0.514    -0.458    -0.345     2.296     0.123    -0.737    -0.390    -0.279     0.443    -0.114     2.897     0.000     0.000     0.002     0.000     0.203     0.000     0.000     0.000     0.795     0.000     5.000     1.000     9.000 0
         *     1.000     2.000     1.000     0.000     1.000     0.000    -0.334     1.007     0.334    -0.324    -0.965     0.561     2.248     3.393    -0.688     1.522     1.406     1.715    -1.908    -0.812    -0.477     1.367     0.000     0.000     0.944     0.000     0.055     0.000     0.000     0.000     0.000     0.000     2.000     1.000     3.000 0
         *     1.000     1.000     1.000     1.000     0.000     0.000    -0.756     0.449     0.756     0.364    -0.574    -0.072    -0.503    -0.339    -0.278    -0.698     0.383     1.015    -0.512     0.012     1.860     0.898     0.000     0.000     0.002     0.000     0.954     0.000     0.000     0.000     0.044     0.000     3.000     1.000     5.000 0
         *     1.000     1.000     1.000     1.000     0.000     0.000    -1.179    -0.667     1.179     1.298     0.331    -0.353    -0.595    -0.569     0.048     0.449     0.046     0.485     0.070     0.257     1.954     0.681     0.000     0.000     0.005     0.000     0.937     0.000     0.000     0.000     0.058     0.000     3.000     1.000     5.000 0
         *     2.000     0.000     1.000     1.000     0.000     0.000     0.370     0.449    -0.370    -0.919    -0.221    -0.322    -0.368    -0.180    -0.781    -0.811    -0.365    -0.326     0.436     0.577     0.084     2.722     0.000     0.000     0.001     0.000     0.130     0.000     0.002     0.000     0.868     0.000     5.000     1.000     9.000 0
         *     1.000     0.000     1.000     1.000     0.000     1.000     0.089     0.449    -0.089    -0.764    -0.267    -0.252    -0.399    -0.212     2.095    -0.554    -0.740    -0.422    -0.090     0.746     0.146     2.724     0.000     0.000     0.003     0.000     0.329     0.000     0.001     0.000     0.667     0.000     5.000     1.000     9.000 0
         *     2.000     2.000     1.000     1.000     0.000     0.000    -0.756     0.449     0.756     0.364    -0.574    -0.072    -0.503    -0.339    -0.278    -0.698     2.785     1.947    -2.865    -0.742    -0.688     1.549     0.000     0.000     0.001     0.000     0.944     0.000     0.000     0.000     0.055     0.000     3.000     1.000     5.000 0
         *     1.000     1.000     1.000     1.000     0.000     1.000    -0.193     0.449     0.193    -0.498    -0.341    -0.187    -0.431    -0.249     2.210    -0.530    -0.574    -0.079    -0.184     0.773     3.102     0.569     0.000     0.000     0.001     0.000     0.978     0.000     0.000     0.000     0.021     0.000     3.000     1.000     5.000 0
         *     2.000     0.000     1.000     1.000     0.000     0.000     0.793    -0.667    -0.793    -0.946     0.948    -0.789    -0.359    -0.291    -0.833     0.251    -0.381    -0.306     0.585     0.810    -0.351     2.490     0.000     0.000     0.001     0.000     0.106     0.000     0.023     0.000     0.870     0.000     5.000     1.000     9.000 0
         *     1.000     0.000     1.000     0.000     0.000     1.000    -0.334    -1.225     0.334    -0.324     1.339    -0.146     2.185    -0.487     2.827    -1.729    -0.721    -0.212    -0.226     1.062    -2.029     1.959     0.000     0.000     0.551     0.000     0.156     0.000     0.000     0.000     0.293     0.000     2.000     1.000     3.000 0
         *     2.000     1.000     1.000     1.000     0.000     0.000    -1.038    -0.109     1.038     0.959    -0.156    -0.380    -0.553    -0.466    -0.078    -0.012     0.120     0.584     0.170     0.507     1.911     0.468     0.000     0.000     0.002     0.000     0.918     0.000     0.000     0.000     0.081     0.000     3.000     1.000     5.000 0
         *     0.000     2.000     1.000     1.000     0.000     0.000     0.511     1.007    -0.511    -0.956    -0.784     0.359    -0.355    -0.091    -0.833     1.559     1.583     1.987    -1.689    -0.413    -0.647     0.819     0.000     0.000     0.000     0.000     0.964     0.000     0.001     0.000     0.035     0.000     3.000     1.000     5.000 0
         *     2.000     0.000     1.000     0.000     0.000     0.000     0.089     0.449    -0.089    -0.764    -0.267    -0.252     2.299    -0.206    -0.220    -3.309    -0.319    -0.220     0.553     1.238    -1.678     1.697     0.000     0.000     0.098     0.000     0.175     0.000     0.001     0.000     0.727     0.000     5.000     1.000     9.000 0
         *     1.000     2.000     1.000     1.000     0.000     0.000    -0.193    -0.667     0.193    -0.498     0.810    -0.540    -0.463    -0.399    -0.524     0.300     1.351     2.066    -1.387     0.039    -0.081     0.729     0.000     0.000     0.002     0.000     0.956     0.000     0.000     0.000     0.042     0.000     3.000     1.000     5.000 0
         *     0.000     2.000     1.000     1.000     0.000     0.000    -0.052     1.007     0.052    -0.644    -0.877     0.499    -0.416    -0.155    -0.646     1.592     2.258     1.957    -1.959    -0.299    -1.358     0.728     0.000     0.000     0.000     0.000     0.963     0.000     0.000     0.000     0.037     0.000     3.000     1.000     5.000 0
         *     1.000     1.000     1.000     1.000     0.000     0.000    -0.193    -0.109     0.193    -0.498     0.234    -0.544    -0.441    -0.324    -0.552    -0.133     0.436     1.138    -0.201     0.588     1.362     0.355     0.000     0.000     0.002     0.000     0.951     0.000     0.000     0.000     0.047     0.000     3.000     1.000     5.000 0
         *     0.000     1.000     1.000     1.000     0.000     0.000     2.905    -1.225    -2.905     2.631     0.665    -1.164    -0.267    -0.344    -0.574     0.708     0.568     0.956     0.098     0.943     1.433     0.360     0.000     0.000     0.000     0.000     0.002     0.000     0.998     0.000     0.000     0.000     4.000     1.000     7.000 0
         *     1.000     0.000     1.000     0.000     0.000     0.000     0.793     1.007    -0.793    -0.946    -0.780     0.282     2.369    -0.060    -0.427    -0.959    -0.423    -0.380     0.976     1.329    -2.502     1.242     0.000     0.000     0.114     0.000     0.277     0.000     0.027     0.000     0.582     0.000     5.000     1.000     9.000 0
         *     1.000     1.000     1.000     1.000     0.000     0.000    -0.897     0.449     0.897     0.648    -0.649    -0.047    -0.523    -0.364    -0.191    -0.675     0.148     0.619     0.509     0.929     2.006     0.144     0.000     0.000     0.002     0.000     0.954     0.000     0.000     0.000     0.045     0.000     3.000     1.000     5.000 0
         *     2.000     0.000     1.000     1.000     0.000     0.000    -0.897    -1.225     0.897     0.648     1.079    -0.036    -0.587    -0.588    -0.107     0.625    -0.333    -0.143     1.214     1.272    -0.999     2.001     0.000     0.000     0.003     0.000     0.084     0.000     0.000     0.000     0.913     0.000     5.000     1.000     9.000 0
         *     0.000     1.000     1.000     1.000     0.000     0.000     0.229     0.449    -0.229    -0.855    -0.241    -0.286    -0.383    -0.196    -0.737    -0.804     0.053     0.498     0.442     0.992     2.359     0.161     0.000     0.000     0.001     0.000     0.949     0.000     0.000     0.000     0.051     0.000     3.000     1.000     5.000 0
         *     2.000     0.000     2.000     1.000     0.000     1.000     0.089     0.449    -0.089    -0.764    -0.267    -0.252    -0.399    -0.212     2.095    -0.554    -0.740    -0.422     0.538     1.459    -0.104     2.094     0.000     0.000     0.004     0.000     0.571     0.000     0.005     0.000     0.420     0.000     3.000     1.000     5.000 0
         *     1.000     1.000     2.000     1.000     0.000     0.000    -0.756    -0.109     0.756     0.364     0.002    -0.429    -0.513    -0.414    -0.258    -0.060     0.626     1.378    -0.166     0.659     0.890     0.228     0.000     0.000     0.003     0.000     0.985     0.000     0.000     0.000     0.012     0.000     3.000     1.000     5.000 0
         *     1.000     0.000     2.000     1.000     0.000     0.000     0.370    -0.109    -0.370    -0.919     0.355    -0.679    -0.379    -0.255    -0.761    -0.173    -0.381    -0.323     1.132     1.374    -0.449     1.964     0.000     0.000     0.009     0.000     0.470     0.000     0.026     0.000     0.495     0.000     5.000     1.000     9.000 0
         *     1.000     2.000     2.000     1.000     0.000     0.000    -0.193     1.007     0.193    -0.498    -0.917     0.531    -0.432    -0.174    -0.586     1.605     2.139     2.009    -1.647    -0.072    -1.395     0.495     0.000     0.000     0.001     0.000     0.993     0.000     0.000     0.000     0.007     0.000     3.000     1.000     5.000 0
         *     2.000     1.000     2.000     1.000     0.000     0.000    -0.897    -1.225     0.897     0.648     1.079    -0.036    -0.587    -0.588    -0.107     0.625     0.167     0.815     0.582     1.028     1.357     0.001     0.000     0.000     0.004     0.000     0.972     0.000     0.000     0.000     0.024     0.000     3.000     1.000     5.000 0
         *     2.000     2.000     2.000     1.000     0.000     0.000    -0.334     1.007     0.334    -0.324    -0.965     0.561    -0.449    -0.195    -0.520     1.620     0.727     1.479    -0.082     0.548     0.003    -0.056     0.000     0.000     0.000     0.000     0.989     0.000     0.000     0.000     0.011     0.000     3.000     1.000     5.000 0
         *     1.000     0.000     2.000     1.000     0.000     1.000     2.342    -0.667    -2.342     1.072     0.472    -1.304    -0.255    -0.247     1.995     0.614    -0.540    -0.377     0.575     1.665    -0.525     2.021     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     4.000     1.000     7.000 0
         *     0.000     2.000     2.000     1.000     0.000     0.000    -0.052     1.565     0.052    -0.644    -1.453     1.577    -0.428    -0.079    -0.652     0.546     1.885     2.091    -1.248     0.154    -0.791     0.414     0.000     0.000     0.000     0.000     0.992     0.000     0.000     0.000     0.008     0.000     3.000     1.000     5.000 0
         *     1.000     0.000     2.000     1.000     0.000     0.000    -1.038    -0.667     1.038     0.959     0.420    -0.376    -0.574    -0.541    -0.050     0.421    -0.300    -0.183     1.492     1.536    -1.087     1.708     0.000     0.000     0.023     0.000     0.413     0.000     0.000     0.000     0.564     0.000     5.000     1.000     9.000 0
         *     2.000     2.000     2.000     1.000     0.000     0.000    -0.616     1.007     0.616     0.107    -1.081     0.619    -0.485    -0.239    -0.373     1.656     0.789     1.543     0.036     0.645    -0.187    -0.175     0.000     0.000     0.000     0.000     0.988     0.000     0.000     0.000     0.011     0.000     3.000     1.000     5.000 0
         *     0.000     1.000     2.000     1.000     0.000     0.000     0.229    -0.109    -0.229    -0.855     0.335    -0.643    -0.393    -0.271    -0.717    -0.166    -0.191     0.074     1.173     1.523     2.423    -0.334     0.000     0.000     0.001     0.000     0.985     0.000     0.000     0.000     0.013     0.000     3.000     1.000     5.000 0
         *     1.000     1.000     2.000     1.000     0.000     0.000    -0.616    -1.225     0.616     0.107     1.223    -0.088    -0.548    -0.538    -0.276     0.581    -0.177     0.215     1.364     1.572     1.954    -0.416     0.000     0.000     0.007     0.000     0.979     0.000     0.000     0.000     0.015     0.000     3.000     1.000     5.000 0
         *     1.000     1.000     2.000     1.000     0.000     0.000    -0.475    -0.667     0.475    -0.122     0.708    -0.481    -0.497    -0.441    -0.388     0.333     0.051     0.573     1.038     1.447     1.599    -0.398     0.000     0.000     0.004     0.000     0.983     0.000     0.000     0.000     0.013     0.000     3.000     1.000     5.000 0
         *     2.000     2.000     2.000     1.000     0.000     0.000     0.793    -3.457    -0.793    -0.946     3.827     4.639    -0.634    -0.658    -0.582    -0.644     1.182     2.493    -0.125     1.075     0.494     0.413     0.000     0.000     0.004     0.000     0.919     0.000     0.055     0.000     0.023     0.000     3.000     1.000     5.000 0
         *     0.000     2.000     2.000     1.000     0.000     1.000    -0.193    -0.109     0.193    -0.498     0.234    -0.544    -0.441    -0.324     2.230     0.107     1.471     2.077    -1.652     0.740    -0.541     0.222     0.000     0.000     0.001     0.000     0.994     0.000     0.000     0.000     0.006     0.000     3.000     1.000     5.000 0
         *     0.000     0.000     2.000     1.000     0.000     0.000     0.511    -0.109    -0.511    -0.956     0.367    -0.715    -0.364    -0.241    -0.800    -0.179    -0.378    -0.328     1.841     1.980    -0.655     1.355     0.000     0.000     0.004     0.000     0.399     0.000     0.039     0.000     0.558     0.000     5.000     1.000     9.000 0
         *     2.000     2.000     2.000     1.000     0.000     0.000     0.511     1.007    -0.511    -0.956    -0.784     0.359    -0.355    -0.091    -0.833     1.559     1.368     1.916    -0.061     0.919    -0.899    -0.493     0.000     0.000     0.000     0.000     0.988     0.000     0.002     0.000     0.010     0.000     3.000     1.000     5.000 0
         *     2.000     0.000     2.000     0.000     0.000     0.000    -0.897    -0.109     0.897     0.648    -0.073    -0.404     2.165    -0.432     0.297    -2.552    -0.261    -0.135     2.066     2.350    -2.661     0.420     0.000     0.000     0.442     0.000     0.258     0.000     0.000     0.000     0.300     0.000     2.000     1.000     3.000 0
         *     2.000     1.000     2.000     0.000     1.000     1.000    -0.897     0.449     0.897     0.648    -0.649    -0.047     2.175     3.224     2.424    -0.533     0.450     1.161     0.148     1.579     0.663    -0.305     0.000     0.000     0.979     0.000     0.021     0.000     0.000     0.000     0.000     0.000     2.000     1.000     3.000 0
         *     2.000     2.000     2.000     1.000     0.000     0.000     0.793    -0.667    -0.793    -0.946     0.948    -0.789    -0.359    -0.291    -0.833     0.251     1.649     2.139    -0.282     1.118    -0.662    -0.362     0.000     0.000     0.001     0.000     0.962     0.000     0.023     0.000     0.014     0.000     3.000     1.000     5.000 0
         *     2.000     1.000     2.000     1.000     0.000     1.000    -0.475    -0.109     0.475    -0.122     0.132    -0.484    -0.476    -0.366     2.367     0.140    -0.449     0.184     1.446     2.166     1.955    -0.977     0.000     0.000     0.001     0.000     0.990     0.000     0.000     0.000     0.009     0.000     3.000     1.000     5.000 0
         *     1.000     2.000     2.000     1.000     0.000     0.000    -0.616    -0.667     0.616     0.107     0.647    -0.453    -0.516    -0.464    -0.311     0.352     0.864     1.699     0.852     1.485    -0.011    -0.765     0.000     0.000     0.002     0.000     0.987     0.000     0.000     0.000     0.010     0.000     3.000     1.000     5.000 0
         *     1.000     1.000     2.000     1.000     0.000     0.000    -1.179    -0.109     1.179     1.298    -0.245    -0.357    -0.573    -0.494     0.020     0.015    -0.020     0.303     2.279     2.107     1.601    -1.147     0.000     0.000     0.004     0.000     0.984     0.000     0.000     0.000     0.012     0.000     3.000     1.000     5.000 0
         *     1.000     2.000     2.000     1.000     0.000     1.000     0.089     1.007    -0.089    -0.764    -0.843     0.466    -0.400    -0.137     2.082     1.821     0.736     1.688     0.069     1.339    -0.642    -0.817     0.000     0.000     0.000     0.000     0.996     0.000     0.000     0.000     0.003     0.000     3.000     1.000     5.000 0
         *     1.000     2.000     2.000     0.000     1.000     0.000    -0.756    -0.667     0.756     0.364     0.578    -0.426     2.163     3.100    -0.398     0.274     2.075     2.050    -0.514     0.979    -1.378    -0.110     0.000     0.000     0.991     0.000     0.009     0.000     0.000     0.000     0.000     0.000     2.000     1.000     3.000 0
         *     0.000     1.000     2.000     1.000     0.000     0.000    -0.897    -0.109     0.897     0.648    -0.073    -0.404    -0.533    -0.439    -0.170    -0.037     0.476     1.167     1.587     1.789     0.700    -1.012     0.000     0.000     0.002     0.000     0.983     0.000     0.000     0.000     0.015     0.000     3.000     1.000     5.000 0
         *     1.000     2.000     2.000     1.000     0.000     0.000     0.089    -0.109    -0.089    -0.764     0.309    -0.609    -0.409    -0.287    -0.667    -0.157     4.533    -0.997    -1.246     1.234    -1.008     0.034     0.000     0.000     0.002     0.000     0.990     0.000     0.001     0.000     0.008     0.000     3.000     1.000     5.000 0
         *     0.000     1.000     2.000     1.000     0.000     0.000     0.370     0.449    -0.370    -0.919    -0.221    -0.322    -0.368    -0.180    -0.781    -0.811     0.001     0.398     2.446     2.224     1.992    -1.292     0.000     0.000     0.001     0.000     0.987     0.000     0.001     0.000     0.012     0.000     3.000     1.000     5.000 0
         *     2.000     1.000     2.000     0.000     1.000     1.000    -0.475     1.007     0.475    -0.122    -1.019     0.591     2.230     3.372     2.165     1.779    -0.646    -0.537     2.464     2.339     1.525    -1.390     0.000     0.000     0.950     0.000     0.050     0.000     0.000     0.000     0.000     0.000     2.000     1.000     3.000 0
         *     1.000     0.000     2.000     1.000     0.000     0.000     1.074     0.449    -1.074    -0.827    -0.228    -0.518    -0.303    -0.122    -0.922    -0.816    -0.331    -0.342     3.428     2.577    -0.647     0.444     0.000     0.000     0.003     0.000     0.296     0.000     0.456     0.000     0.246     0.000     4.000     1.000     7.000 0
         *     2.000     2.000     2.000     0.000     0.000     0.000    -0.475     1.007     0.475    -0.122    -1.019     0.591     2.230    -0.209     0.018    -0.877     0.874     1.676     1.973     1.706    -2.205    -2.210     0.000     0.000     0.025     0.000     0.969     0.000     0.000     0.000     0.007     0.000     3.000     1.000     5.000 0
